"","x"
"3322","discuss"
"3323","agree"
"3324","agree"
"3325","agree"
"3326","discuss"
"3327","discuss"
"3328","discuss"
"3329","discuss"
"3330","discuss"
"3331","agree"
"3332","discuss"
"3333","discuss"
"3334","discuss"
"3335","discuss"
"3336","agree"
"3337","agree"
"3338","discuss"
"3339","agree"
"3340","discuss"
"3341","discuss"
"3342","discuss"
"3343","discuss"
"3344","agree"
"3345","discuss"
"3346","discuss"
"3347","discuss"
"3348","agree"
"3349","agree"
"3350","discuss"
"3351","agree"
"3352","discuss"
"3353","discuss"
"3354","discuss"
"3355","discuss"
"3356","agree"
"3357","discuss"
"3358","discuss"
"3359","discuss"
"3360","discuss"
"3361","discuss"
"3362","discuss"
"3363","discuss"
"3364","discuss"
"3365","discuss"
"3366","discuss"
"3367","agree"
"3368","discuss"
"3369","disagree"
"3370","discuss"
"3371","discuss"
"3372","agree"
"3373","discuss"
"3374","agree"
"3375","discuss"
"3376","discuss"
"3377","discuss"
"3378","discuss"
"3379","discuss"
"3380","discuss"
"3381","discuss"
"3382","discuss"
"3383","discuss"
"3384","discuss"
"3385","discuss"
"3386","agree"
"3387","discuss"
"3388","discuss"
"3389","discuss"
"3390","discuss"
"3391","agree"
"3392","discuss"
"3393","disagree"
"3394","discuss"
"3395","agree"
"3396","discuss"
"3397","discuss"
"3398","agree"
"3399","discuss"
"3400","discuss"
"3401","agree"
"3402","agree"
"3403","discuss"
"3404","discuss"
"3405","discuss"
"3406","discuss"
"3407","discuss"
"3408","discuss"
"3409","discuss"
"3410","agree"
"3411","discuss"
"3412","agree"
"3413","discuss"
"3414","discuss"
"3415","discuss"
"3416","discuss"
"3417","agree"
"3418","agree"
"3419","discuss"
"3420","discuss"
"3421","agree"
"3422","agree"
"3423","discuss"
"3424","disagree"
"3425","discuss"
"3426","agree"
"3427","discuss"
"3428","discuss"
"3429","discuss"
"3430","discuss"
"3431","disagree"
"3432","discuss"
"3433","discuss"
"3434","agree"
"3435","agree"
"3436","discuss"
"3437","discuss"
"3438","discuss"
"3439","discuss"
"3440","discuss"
"3441","disagree"
"3442","agree"
"3443","disagree"
"3444","discuss"
"3445","discuss"
"3446","discuss"
"3447","discuss"
"3448","disagree"
"3449","discuss"
"3450","discuss"
"3451","discuss"
"3452","agree"
"3453","agree"
"3454","discuss"
"3455","discuss"
"3456","discuss"
"3457","discuss"
"3458","discuss"
"3459","agree"
"3460","discuss"
"3461","agree"
"3462","discuss"
"3463","discuss"
"3464","discuss"
"3465","discuss"
"3466","discuss"
"3467","discuss"
"3468","discuss"
"3469","disagree"
"3470","agree"
"3471","discuss"
"3472","discuss"
"3473","discuss"
"3474","agree"
"3475","agree"
"3476","agree"
"3477","agree"
"3478","discuss"
"3479","disagree"
"3480","discuss"
"3481","agree"
"3482","discuss"
"3483","discuss"
"3484","discuss"
"3485","discuss"
"3486","discuss"
"3487","agree"
"3488","discuss"
"3489","agree"
"3490","disagree"
"3491","discuss"
"3492","discuss"
"3493","discuss"
"3494","discuss"
"3495","agree"
"3496","discuss"
"3497","discuss"
"3498","discuss"
"3499","discuss"
"3500","discuss"
"3501","discuss"
"3502","discuss"
"3503","discuss"
"3504","agree"
"3505","discuss"
"3506","disagree"
"3507","agree"
"3508","discuss"
"3509","discuss"
"3510","discuss"
"3511","agree"
"3512","disagree"
"3513","agree"
"3514","discuss"
"3515","discuss"
"3516","discuss"
"3517","discuss"
"3518","discuss"
"3519","agree"
"3520","agree"
"3521","discuss"
"3522","discuss"
"3523","discuss"
"3524","discuss"
"3525","discuss"
"3526","disagree"
"3527","discuss"
"3528","agree"
"3529","discuss"
"3530","agree"
"3531","discuss"
"3532","agree"
"3533","disagree"
"3534","agree"
"3535","discuss"
"3536","agree"
"3537","disagree"
"3538","discuss"
"3539","discuss"
"3540","discuss"
"3541","agree"
"3542","discuss"
"3543","discuss"
"3544","discuss"
"3545","agree"
"3546","disagree"
"3547","discuss"
"3548","discuss"
"3549","discuss"
"3550","discuss"
"3551","agree"
"3552","agree"
"3553","discuss"
"3554","discuss"
"3555","agree"
"3556","agree"
"3557","discuss"
"3558","discuss"
"3559","discuss"
"3560","disagree"
"3561","agree"
"3562","disagree"
"3563","agree"
"3564","discuss"
"3565","discuss"
"3566","agree"
"3567","discuss"
"3568","disagree"
"3569","discuss"
"3570","agree"
"3571","discuss"
"3572","discuss"
"3573","disagree"
"3574","discuss"
"3575","discuss"
"3576","discuss"
"3577","agree"
"3578","agree"
"3579","agree"
"3580","discuss"
"3581","agree"
"3582","discuss"
"3583","agree"
"3584","discuss"
"3585","discuss"
"3586","agree"
"3587","discuss"
"3588","agree"
"3589","discuss"
"3590","agree"
"3591","disagree"
"3592","discuss"
"3593","discuss"
"3594","discuss"
"3595","agree"
"3596","discuss"
"3597","discuss"
"3598","discuss"
"3599","agree"
"3600","agree"
"3601","agree"
"3602","discuss"
"3603","discuss"
"3604","discuss"
"3605","discuss"
"3606","discuss"
"3607","agree"
"3608","discuss"
"3609","agree"
"3610","disagree"
"3611","discuss"
"3612","discuss"
"3613","disagree"
"3614","discuss"
"3615","agree"
"3616","discuss"
"3617","discuss"
"3618","agree"
"3619","discuss"
"3620","discuss"
"3621","discuss"
"3622","discuss"
"3623","discuss"
"3624","discuss"
"3625","discuss"
"3626","agree"
"3627","discuss"
"3628","discuss"
"3629","discuss"
"3630","agree"
"3631","agree"
"3632","discuss"
"3633","disagree"
"3634","discuss"
"3635","agree"
"3636","discuss"
"3637","discuss"
"3638","agree"
"3639","discuss"
"3640","discuss"
"3641","agree"
"3642","discuss"
"3643","agree"
"3644","agree"
"3645","discuss"
"3646","discuss"
"3647","discuss"
"3648","discuss"
"3649","discuss"
"3650","agree"
"3651","discuss"
"3652","discuss"
"3653","disagree"
"3654","discuss"
"3655","agree"
"3656","agree"
"3657","agree"
"3658","disagree"
"3659","agree"
"3660","discuss"
"3661","agree"
"3662","agree"
"3663","agree"
"3664","discuss"
"3665","discuss"
"3666","discuss"
"3667","discuss"
"3668","agree"
"3669","discuss"
"3670","discuss"
"3671","disagree"
"3672","discuss"
"3673","discuss"
"3674","discuss"
"3675","discuss"
"3676","discuss"
"3677","discuss"
"3678","discuss"
"3679","discuss"
"3680","discuss"
"3681","disagree"
"3682","discuss"
"3683","discuss"
"3684","discuss"
"3685","discuss"
"3686","discuss"
"3687","discuss"
"3688","discuss"
"3689","discuss"
"3690","discuss"
"3691","disagree"
"3692","discuss"
"3693","discuss"
"3694","discuss"
"3695","discuss"
"3696","discuss"
"3697","discuss"
"3698","discuss"
"3699","discuss"
"3700","discuss"
"3701","discuss"
"3702","discuss"
"3703","discuss"
"3704","agree"
"3705","disagree"
"3706","agree"
"3707","discuss"
"3708","discuss"
"3709","discuss"
"3710","disagree"
"3711","discuss"
"3712","agree"
"3713","agree"
"3714","discuss"
"3715","agree"
"3716","discuss"
"3717","agree"
"3718","disagree"
"3719","discuss"
"3720","discuss"
"3721","discuss"
"3722","discuss"
"3723","discuss"
"3724","agree"
"3725","discuss"
"3726","agree"
"3727","discuss"
"3728","discuss"
"3729","discuss"
"3730","agree"
"3731","agree"
"3732","discuss"
"3733","discuss"
"3734","discuss"
"3735","discuss"
"3736","discuss"
"3737","discuss"
"3738","discuss"
"3739","discuss"
"3740","agree"
"3741","agree"
"3742","discuss"
"3743","discuss"
"3744","disagree"
"3745","discuss"
"3746","discuss"
"3747","discuss"
"3748","disagree"
"3749","discuss"
"3750","discuss"
"3751","discuss"
"3752","discuss"
"3753","agree"
"3754","disagree"
"3755","agree"
"3756","disagree"
"3757","discuss"
"3758","discuss"
"3759","disagree"
"3760","discuss"
"3761","agree"
"3762","discuss"
"3763","agree"
"3764","discuss"
"3765","discuss"
"3766","discuss"
"3767","discuss"
"3768","discuss"
"3769","agree"
"3770","discuss"
"3771","disagree"
"3772","agree"
"3773","discuss"
"3774","discuss"
"3775","discuss"
"3776","discuss"
"3777","discuss"
"3778","discuss"
"3779","discuss"
"3780","discuss"
"3781","discuss"
"3782","discuss"
"3783","discuss"
"3784","discuss"
"3785","disagree"
"3786","disagree"
"3787","agree"
"3788","discuss"
"3789","discuss"
"3790","discuss"
"3791","discuss"
"3792","discuss"
"3793","discuss"
"3794","agree"
"3795","agree"
"3796","agree"
"3797","discuss"
"3798","agree"
"3799","discuss"
"3800","discuss"
"3801","discuss"
"3802","discuss"
"3803","discuss"
"3804","discuss"
"3805","disagree"
"3806","agree"
"3807","discuss"
"3808","discuss"
"3809","discuss"
"3810","disagree"
"3811","discuss"
"3812","agree"
"3813","disagree"
"3814","discuss"
"3815","discuss"
"3816","discuss"
"3817","agree"
"3818","agree"
"3819","agree"
"3820","agree"
"3821","agree"
"3822","discuss"
"3823","agree"
"3824","discuss"
"3825","disagree"
"3826","discuss"
"3827","disagree"
"3828","disagree"
"3829","discuss"
"3830","agree"
"3831","discuss"
"3832","discuss"
"3833","discuss"
"3834","discuss"
"3835","discuss"
"3836","agree"
"3837","agree"
"3838","discuss"
"3839","agree"
"3840","discuss"
"3841","agree"
"3842","discuss"
"3843","discuss"
"3844","agree"
"3845","discuss"
"3846","discuss"
"3847","agree"
"3848","discuss"
"3849","discuss"
"3850","discuss"
"3851","discuss"
"3852","discuss"
"3853","agree"
"3854","agree"
"3855","discuss"
"3856","discuss"
"3857","discuss"
"3858","agree"
"3859","discuss"
"3860","discuss"
"3861","agree"
"3862","disagree"
"3863","discuss"
"3864","agree"
"3865","discuss"
"3866","discuss"
"3867","discuss"
"3868","discuss"
"3869","discuss"
"3870","discuss"
"3871","discuss"
"3872","agree"
"3873","agree"
"3874","discuss"
"3875","discuss"
"3876","disagree"
"3877","agree"
"3878","discuss"
"3879","discuss"
"3880","discuss"
"3881","agree"
"3882","agree"
"3883","discuss"
"3884","discuss"
"3885","discuss"
"3886","discuss"
"3887","discuss"
"3888","discuss"
"3889","agree"
"3890","discuss"
"3891","discuss"
"3892","agree"
"3893","discuss"
"3894","discuss"
"3895","discuss"
"3896","discuss"
"3897","agree"
"3898","discuss"
"3899","agree"
"3900","discuss"
"3901","agree"
"3902","discuss"
"3903","discuss"
"3904","agree"
"3905","disagree"
"3906","agree"
"3907","agree"
"3908","agree"
"3909","discuss"
"3910","discuss"
"3911","discuss"
"3912","agree"
"3913","discuss"
"3914","discuss"
"3915","discuss"
"3916","discuss"
"3917","discuss"
"3918","agree"
"3919","discuss"
"3920","discuss"
"3921","discuss"
"3922","discuss"
"3923","discuss"
"3924","discuss"
"3925","discuss"
"3926","discuss"
"3927","agree"
"3928","discuss"
"3929","discuss"
"3930","agree"
"3931","discuss"
"3932","discuss"
"3933","agree"
"3934","discuss"
"3935","discuss"
"3936","discuss"
"3937","discuss"
"3938","discuss"
"3939","disagree"
"3940","discuss"
"3941","discuss"
"3942","agree"
"3943","discuss"
"3944","agree"
"3945","discuss"
"3946","discuss"
"3947","agree"
"3948","agree"
"3949","discuss"
"3950","discuss"
"3951","discuss"
"3952","discuss"
"3953","discuss"
"3954","discuss"
"3955","agree"
"3956","discuss"
"3957","discuss"
"3958","discuss"
"3959","agree"
"3960","agree"
"3961","discuss"
"3962","discuss"
"3963","discuss"
"3964","agree"
"3965","discuss"
"3966","agree"
"3967","discuss"
"3968","agree"
"3969","agree"
"3970","discuss"
"3971","disagree"
"3972","disagree"
"3973","discuss"
"3974","discuss"
"3975","discuss"
"3976","agree"
"3977","agree"
"3978","discuss"
"3979","discuss"
"3980","discuss"
"3981","disagree"
"3982","agree"
"3983","discuss"
"3984","discuss"
"3985","discuss"
"3986","agree"
"3987","agree"
"3988","discuss"
"3989","agree"
"3990","discuss"
"3991","agree"
"3992","agree"
"3993","disagree"
"3994","disagree"
"3995","agree"
"3996","discuss"
"3997","discuss"
"3998","agree"
"3999","disagree"
"4000","discuss"
"4001","discuss"
"4002","discuss"
"4003","discuss"
"4004","agree"
"4005","disagree"
"4006","agree"
"4007","discuss"
"4008","agree"
"4009","discuss"
"4010","discuss"
"4011","agree"
"4012","discuss"
"4013","discuss"
"4014","discuss"
"4015","discuss"
"4016","agree"
"4017","agree"
"4018","discuss"
"4019","discuss"
"4020","discuss"
"4021","discuss"
"4022","discuss"
"4023","agree"
"4024","agree"
"4025","disagree"
"4026","agree"
"4027","discuss"
"4028","discuss"
"4029","agree"
"4030","discuss"
"4031","discuss"
"4032","disagree"
"4033","agree"
"4034","agree"
"4035","disagree"
"4036","discuss"
"4037","agree"
"4038","disagree"
"4039","discuss"
"4040","discuss"
"4041","agree"
"4042","discuss"
"4043","agree"
"4044","discuss"
"4045","discuss"
"4046","agree"
"4047","discuss"
"4048","disagree"
"4049","discuss"
"4050","discuss"
"4051","discuss"
"4052","discuss"
"4053","agree"
"4054","disagree"
"4055","disagree"
"4056","discuss"
"4057","discuss"
"4058","agree"
"4059","discuss"
"4060","discuss"
"4061","discuss"
"4062","agree"
"4063","agree"
"4064","agree"
"4065","discuss"
"4066","discuss"
"4067","agree"
"4068","agree"
"4069","discuss"
"4070","discuss"
"4071","agree"
"4072","discuss"
"4073","agree"
"4074","discuss"
"4075","discuss"
"4076","agree"
"4077","agree"
"4078","discuss"
"4079","discuss"
"4080","discuss"
"4081","disagree"
"4082","agree"
"4083","discuss"
"4084","agree"
"4085","discuss"
"4086","discuss"
"4087","agree"
"4088","agree"
"4089","discuss"
"4090","discuss"
"4091","agree"
"4092","agree"
"4093","agree"
"4094","discuss"
"4095","discuss"
"4096","discuss"
"4097","discuss"
"4098","disagree"
"4099","discuss"
"4100","discuss"
"4101","agree"
"4102","discuss"
"4103","discuss"
"4104","discuss"
"4105","discuss"
"4106","agree"
"4107","discuss"
"4108","discuss"
"4109","discuss"
"4110","discuss"
"4111","discuss"
"4112","discuss"
"4113","discuss"
"4114","discuss"
"4115","discuss"
"4116","agree"
"4117","discuss"
"4118","discuss"
"4119","discuss"
"4120","discuss"
"4121","disagree"
"4122","agree"
"4123","discuss"
"4124","discuss"
"4125","discuss"
"4126","discuss"
"4127","discuss"
"4128","discuss"
"4129","discuss"
"4130","discuss"
"4131","discuss"
"4132","agree"
"4133","discuss"
"4134","discuss"
"4135","discuss"
"4136","disagree"
"4137","agree"
"4138","agree"
"4139","disagree"
"4140","agree"
"4141","discuss"
"4142","discuss"
"4143","discuss"
"4144","discuss"
"4145","agree"
"4146","discuss"
"4147","discuss"
"4148","discuss"
"4149","discuss"
"4150","discuss"
"4151","agree"
"4152","discuss"
"4153","disagree"
"4154","discuss"
"4155","discuss"
"4156","discuss"
"4157","discuss"
"4158","discuss"
"4159","discuss"
"4160","disagree"
"4161","discuss"
"4162","agree"
"4163","discuss"
"4164","discuss"
"4165","discuss"
"4166","discuss"
"4167","discuss"
"4168","agree"
"4169","discuss"
"4170","discuss"
"4171","disagree"
"4172","discuss"
"4173","discuss"
"4174","agree"
"4175","agree"
"4176","discuss"
"4177","disagree"
"4178","discuss"
"4179","agree"
"4180","discuss"
"4181","discuss"
"4182","discuss"
"4183","discuss"
"4184","discuss"
"4185","discuss"
"4186","discuss"
"4187","agree"
"4188","agree"
"4189","discuss"
"4190","discuss"
"4191","disagree"
"4192","discuss"
"4193","disagree"
"4194","discuss"
"4195","agree"
"4196","discuss"
"4197","agree"
"4198","discuss"
"4199","discuss"
"4200","agree"
"4201","discuss"
"4202","agree"
"4203","discuss"
"4204","agree"
"4205","discuss"
"4206","discuss"
"4207","agree"
"4208","agree"
"4209","agree"
"4210","agree"
"4211","agree"
"4212","discuss"
"4213","discuss"
"4214","discuss"
"4215","agree"
"4216","agree"
"4217","discuss"
"4218","discuss"
"4219","agree"
"4220","agree"
"4221","discuss"
"4222","disagree"
"4223","discuss"
"4224","discuss"
"4225","discuss"
"4226","discuss"
"4227","discuss"
"4228","agree"
"4229","discuss"
"4230","discuss"
"4231","discuss"
"4232","discuss"
"4233","discuss"
"4234","agree"
"4235","discuss"
"4236","discuss"
"4237","discuss"
"4238","agree"
"4239","discuss"
"4240","discuss"
"4241","discuss"
"4242","discuss"
"4243","discuss"
"4244","discuss"
"4245","discuss"
"4246","discuss"
"4247","agree"
"4248","discuss"
"4249","agree"
"4250","discuss"
"4251","disagree"
"4252","disagree"
"4253","agree"
"4254","agree"
"4255","discuss"
"4256","discuss"
"4257","disagree"
"4258","discuss"
"4259","agree"
"4260","discuss"
"4261","discuss"
"4262","discuss"
"4263","agree"
"4264","agree"
"4265","agree"
"4266","discuss"
"4267","discuss"
"4268","agree"
"4269","discuss"
"4270","discuss"
"4271","agree"
"4272","discuss"
"4273","agree"
"4274","discuss"
"4275","disagree"
"4276","discuss"
"4277","discuss"
"4278","discuss"
"4279","discuss"
"4280","discuss"
"4281","discuss"
"4282","discuss"
"4283","discuss"
"4284","discuss"
"4285","discuss"
"4286","discuss"
"4287","discuss"
"4288","discuss"
"4289","discuss"
"4290","agree"
"4291","disagree"
"4292","discuss"
"4293","discuss"
"4294","agree"
"4295","discuss"
"4296","discuss"
"4297","agree"
"4298","agree"
"4299","discuss"
"4300","discuss"
"4301","discuss"
"4302","agree"
"4303","agree"
"4304","discuss"
"4305","agree"
"4306","discuss"
"4307","discuss"
"4308","discuss"
"4309","discuss"
"4310","discuss"
"4311","discuss"
"4312","agree"
"4313","discuss"
"4314","discuss"
"4315","agree"
"4316","discuss"
"4317","discuss"
"4318","discuss"
"4319","agree"
"4320","discuss"
"4321","agree"
"4322","disagree"
"4323","discuss"
"4324","discuss"
"4325","discuss"
"4326","discuss"
"4327","discuss"
"4328","agree"
"4329","discuss"
"4330","discuss"
"4331","agree"
"4332","agree"
"4333","discuss"
"4334","discuss"
"4335","discuss"
"4336","agree"
"4337","disagree"
"4338","discuss"
"4339","agree"
"4340","discuss"
"4341","disagree"
"4342","agree"
"4343","agree"
"4344","disagree"
"4345","discuss"
"4346","disagree"
"4347","agree"
"4348","agree"
"4349","agree"
"4350","discuss"
"4351","discuss"
"4352","discuss"
"4353","disagree"
"4354","discuss"
"4355","discuss"
"4356","discuss"
"4357","discuss"
"4358","agree"
"4359","discuss"
"4360","discuss"
"4361","discuss"
"4362","discuss"
"4363","discuss"
"4364","discuss"
"4365","discuss"
"4366","discuss"
"4367","discuss"
"4368","discuss"
"4369","agree"
"4370","discuss"
"4371","discuss"
"4372","discuss"
"4373","discuss"
"4374","disagree"
"4375","discuss"
"4376","discuss"
"4377","discuss"
"4378","discuss"
"4379","discuss"
"4380","discuss"
"4381","discuss"
"4382","discuss"
"4383","discuss"
"4384","agree"
"4385","agree"
"4386","discuss"
"4387","discuss"
"4388","discuss"
"4389","discuss"
"4390","agree"
"4391","agree"
"4392","discuss"
"4393","discuss"
"4394","discuss"
"4395","agree"
"4396","agree"
"4397","discuss"
"4398","discuss"
"4399","discuss"
"4400","disagree"
"4401","discuss"
"4402","discuss"
"4403","discuss"
"4404","discuss"
"4405","disagree"
"4406","discuss"
"4407","discuss"
"4408","discuss"
"4409","discuss"
"4410","agree"
"4411","discuss"
"4412","discuss"
"4413","discuss"
"4414","discuss"
"4415","discuss"
"4416","discuss"
"4417","agree"
"4418","discuss"
"4419","discuss"
"4420","discuss"
"4421","discuss"
"4422","discuss"
"4423","agree"
"4424","agree"
"4425","agree"
"4426","discuss"
"4427","discuss"
"4428","discuss"
"4429","discuss"
"4430","agree"
"4431","agree"
"4432","discuss"
"4433","discuss"
"4434","discuss"
"4435","agree"
"4436","agree"
"4437","discuss"
"4438","agree"
"4439","discuss"
"4440","discuss"
"4441","discuss"
"4442","agree"
"4443","agree"
"4444","agree"
"4445","discuss"
"4446","discuss"
"4447","agree"
"4448","discuss"
"4449","discuss"
"4450","discuss"
"4451","agree"
"4452","discuss"
"4453","discuss"
"4454","discuss"
"4455","discuss"
"4456","agree"
"4457","discuss"
"4458","agree"
"4459","discuss"
"4460","agree"
"4461","discuss"
"4462","discuss"
"4463","discuss"
"4464","discuss"
"4465","discuss"
"4466","discuss"
"4467","discuss"
"4468","agree"
"4469","discuss"
"4470","discuss"
"4471","discuss"
"4472","discuss"
"4473","discuss"
"4474","discuss"
"4475","discuss"
"4476","agree"
"4477","agree"
"4478","discuss"
"4479","discuss"
"4480","discuss"
"4481","discuss"
"4482","discuss"
"4483","discuss"
"4484","discuss"
"4485","discuss"
"4486","discuss"
"4487","discuss"
"4488","discuss"
"4489","agree"
"4490","discuss"
"4491","discuss"
"4492","discuss"
"4493","discuss"
"4494","discuss"
"4495","discuss"
"4496","discuss"
"4497","discuss"
"4498","discuss"
"4499","discuss"
"4500","discuss"
"4501","agree"
"4502","discuss"
"4503","discuss"
"4504","agree"
"4505","discuss"
"4506","discuss"
"4507","discuss"
"4508","agree"
"4509","discuss"
"4510","discuss"
"4511","disagree"
"4512","discuss"
"4513","discuss"
"4514","agree"
"4515","discuss"
"4516","agree"
"4517","disagree"
"4518","discuss"
"4519","disagree"
"4520","discuss"
"4521","discuss"
"4522","discuss"
"4523","agree"
"4524","agree"
"4525","agree"
"4526","disagree"
"4527","discuss"
"4528","discuss"
"4529","agree"
"4530","discuss"
"4531","discuss"
"4532","agree"
"4533","agree"
"4534","discuss"
"4535","discuss"
"4536","discuss"
"4537","discuss"
"4538","discuss"
"4539","agree"
"4540","agree"
"4541","discuss"
"4542","disagree"
"4543","agree"
"4544","discuss"
"4545","disagree"
"4546","discuss"
"4547","discuss"
"4548","discuss"
"4549","discuss"
"4550","discuss"
"4551","disagree"
"4552","discuss"
"4553","discuss"
"4554","discuss"
"4555","discuss"
"4556","agree"
"4557","discuss"
"4558","discuss"
"4559","agree"
"4560","discuss"
"4561","discuss"
"4562","discuss"
"4563","discuss"
"4564","agree"
"4565","agree"
"4566","discuss"
"4567","agree"
"4568","agree"
"4569","discuss"
"4570","agree"
"4571","discuss"
"4572","agree"
"4573","agree"
"4574","agree"
"4575","discuss"
"4576","discuss"
"4577","agree"
"4578","agree"
"4579","discuss"
"4580","discuss"
"4581","disagree"
"4582","agree"
"4583","discuss"
"4584","discuss"
"4585","agree"
"4586","discuss"
"4587","discuss"
"4588","discuss"
"4589","discuss"
"4590","discuss"
"4591","discuss"
"4592","discuss"
"4593","discuss"
"4594","discuss"
"4595","discuss"
"4596","disagree"
"4597","discuss"
"4598","agree"
"4599","agree"
"4600","discuss"
"4601","agree"
"4602","discuss"
"4603","disagree"
"4604","discuss"
"4605","discuss"
"4606","discuss"
"4607","discuss"
"4608","discuss"
"4609","discuss"
"4610","discuss"
"4611","agree"
"4612","discuss"
"4613","discuss"
"4614","discuss"
"4615","discuss"
"4616","discuss"
"4617","agree"
"4618","agree"
"4619","discuss"
"4620","agree"
"4621","discuss"
"4622","discuss"
"4623","discuss"
"4624","agree"
"4625","discuss"
"4626","discuss"
"4627","disagree"
"4628","discuss"
"4629","discuss"
"4630","discuss"
"4631","discuss"
"4632","discuss"
"4633","discuss"
"4634","discuss"
"4635","agree"
"4636","discuss"
"4637","discuss"
"4638","discuss"
"4639","agree"
"4640","discuss"
"4641","discuss"
"4642","agree"
"4643","disagree"
"4644","discuss"
"4645","disagree"
"4646","agree"
"4647","discuss"
"4648","agree"
"4649","discuss"
"4650","discuss"
"4651","discuss"
"4652","disagree"
"4653","agree"
"4654","discuss"
"4655","agree"
"4656","agree"
"4657","discuss"
"4658","discuss"
"4659","discuss"
"4660","discuss"
"4661","discuss"
"4662","disagree"
"4663","discuss"
"4664","discuss"
"4665","discuss"
"4666","agree"
"4667","discuss"
"4668","discuss"
"4669","discuss"
"4670","discuss"
"4671","discuss"
"4672","discuss"
"4673","disagree"
"4674","disagree"
"4675","discuss"
"4676","agree"
"4677","agree"
"4678","agree"
"4679","agree"
"4680","discuss"
"4681","agree"
"4682","discuss"
"4683","discuss"
"4684","discuss"
"4685","discuss"
"4686","discuss"
"4687","agree"
"4688","disagree"
"4689","discuss"
"4690","discuss"
"4691","agree"
"4692","discuss"
"4693","discuss"
"4694","discuss"
"4695","discuss"
"4696","discuss"
"4697","disagree"
"4698","agree"
"4699","discuss"
"4700","discuss"
"4701","discuss"
"4702","disagree"
"4703","discuss"
"4704","discuss"
"4705","discuss"
"4706","agree"
"4707","agree"
"4708","discuss"
"4709","agree"
"4710","discuss"
"4711","discuss"
"4712","discuss"
"4713","discuss"
"4714","discuss"
"4715","discuss"
"4716","discuss"
"4717","discuss"
"4718","discuss"
"4719","discuss"
"4720","agree"
"4721","discuss"
"4722","discuss"
"4723","agree"
"4724","discuss"
"4725","agree"
"4726","agree"
"4727","discuss"
"4728","discuss"
"4729","discuss"
"4730","discuss"
"4731","discuss"
"4732","agree"
"4733","discuss"
"4734","discuss"
"4735","discuss"
"4736","agree"
"4737","discuss"
"4738","agree"
"4739","discuss"
"4740","discuss"
"4741","discuss"
"4742","discuss"
"4743","discuss"
"4744","discuss"
"4745","discuss"
"4746","discuss"
"4747","agree"
"4748","discuss"
"4749","discuss"
"4750","discuss"
"4751","discuss"
"4752","agree"
"4753","agree"
"4754","discuss"
"4755","disagree"
"4756","discuss"
"4757","discuss"
"4758","discuss"
"4759","discuss"
"4760","discuss"
"4761","discuss"
"4762","disagree"
"4763","agree"
"4764","discuss"
"4765","discuss"
"4766","discuss"
"4767","discuss"
"4768","agree"
"4769","disagree"
"4770","agree"
"4771","agree"
"4772","agree"
"4773","discuss"
"4774","discuss"
"4775","discuss"
"4776","discuss"
"4777","discuss"
"4778","agree"
"4779","discuss"
"4780","agree"
"4781","discuss"
"4782","agree"
"4783","disagree"
"4784","agree"
"4785","discuss"
"4786","disagree"
"4787","agree"
"4788","discuss"
"4789","discuss"
"4790","disagree"
"4791","disagree"
"4792","agree"
"4793","agree"
"4794","discuss"
"4795","discuss"
"4796","agree"
"4797","discuss"
"4798","discuss"
"4799","discuss"
"4800","discuss"
"4801","discuss"
"4802","discuss"
"4803","discuss"
"4804","agree"
"4805","disagree"
"4806","agree"
"4807","discuss"
"4808","discuss"
"4809","disagree"
"4810","agree"
"4811","discuss"
"4812","discuss"
"4813","discuss"
"4814","agree"
"4815","agree"
"4816","discuss"
"4817","discuss"
"4818","agree"
"4819","agree"
"4820","discuss"
"4821","discuss"
"4822","discuss"
"4823","agree"
"4824","agree"
"4825","disagree"
"4826","disagree"
"4827","agree"
"4828","discuss"
"4829","discuss"
"4830","agree"
"4831","agree"
"4832","agree"
"4833","agree"
"4834","discuss"
"4835","agree"
"4836","disagree"
"4837","agree"
"4838","discuss"
"4839","discuss"
"4840","discuss"
"4841","discuss"
"4842","discuss"
"4843","discuss"
"4844","discuss"
"4845","discuss"
"4846","discuss"
"4847","agree"
"4848","agree"
"4849","discuss"
"4850","discuss"
"4851","agree"
"4852","discuss"
"4853","agree"
"4854","disagree"
"4855","agree"
"4856","discuss"
"4857","discuss"
"4858","discuss"
"4859","agree"
"4860","discuss"
"4861","discuss"
"4862","agree"
"4863","agree"
"4864","agree"
"4865","discuss"
"4866","discuss"
"4867","discuss"
"4868","agree"
"4869","discuss"
"4870","agree"
"4871","discuss"
"4872","discuss"
"4873","disagree"
"4874","discuss"
"4875","discuss"
"4876","disagree"
"4877","discuss"
"4878","agree"
"4879","discuss"
"4880","discuss"
"4881","agree"
"4882","agree"
"4883","discuss"
"4884","discuss"
"4885","agree"
"4886","discuss"
"4887","discuss"
"4888","disagree"
"4889","disagree"
"4890","discuss"
"4891","discuss"
"4892","discuss"
"4893","discuss"
"4894","disagree"
"4895","agree"
"4896","discuss"
"4897","discuss"
"4898","discuss"
"4899","discuss"
"4900","discuss"
"4901","agree"
"4902","discuss"
"4903","discuss"
"4904","discuss"
"4905","discuss"
"4906","discuss"
"4907","discuss"
"4908","agree"
"4909","agree"
"4910","discuss"
"4911","disagree"
"4912","agree"
"4913","discuss"
"4914","agree"
"4915","discuss"
"4916","agree"
"4917","discuss"
"4918","discuss"
"4919","discuss"
"4920","discuss"
"4921","agree"
"4922","agree"
"4923","discuss"
